coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Nov 24 19:10:01 +0000 2020,COVID19 vaccine AstraZeneca,,https://www.vox.com/21590994/oxford-vaccine-results-covid-19-astrazeneca-trial-pfizer-moderna,1,1331314144574926856,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Another candidate jumps in in the run for an efficient Covid-19 vaccine. Now we have 3 reliable candidates with efficacy over 90% 

#COVID19 #vaccine #AstraZeneca
https://t.co/LCDfyQA2V5",https://twitter.com/SlidingClamp90/status/1331314144574926856,Sat Mar 05 08:33:31 +0000 2011,261123841,false,"#Postdoctoral researcher in #Biochemistry & #Microbiology at 
Francesco Renzi's lab @CCanimorsus
Currently based in #Namur (#Belgium)",1161,55,102,0,Roma,Fabio Giovannercole 🌹🦠🏳️‍🌈,SlidingClamp90,744,,https://www.instagram.com/slidingclamp/,false
,Mon Nov 09 20:50:24 +0000 2020,,,,0,1325903591077531650,naaadz_,1325892980230803458,384584509,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@naaadz_ If you have a valid reason that’s alright but it’s the the ones that have totally lost their minds.. the everyone who believes are sheep, coronavirus isn’t real, vaccines are to track you blah blah just shite😂",https://twitter.com/fitlikeihday/status/1325903591077531650,Fri Jul 20 23:04:20 +0000 2012,707953910,false,fucked it x,2988,795,319,1,"Aberdeen, Scotland",brogan,fitlikeihday,9985,,,false
,Tue Nov 10 09:33:16 +0000 2020,,,https://lnkd.in/eh9f2-a,1,1326095571984244738,GenscriptE,1326095570499497985,1197806542327812000,en,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","a better outcome than expected at protecting people from Covid-19 in a pivotal study, a milestone in the hunt for shots that can stop the global pandemic. They asked the FDA to permit wide use of the vaccine for the new coronavirus by end of November.

https://t.co/pVD7ZxLSJr",https://twitter.com/GenscriptE/status/1326095571984244738,Fri Nov 22 09:19:13 +0000 2019,1197806542327812096,false,"One stop for gene, peptide, protein, and antibody production",60,292,593,3,"Leiden, the Netherlands",GenScript Europe,GenscriptE,276,,http://www.genscript.com,false
,Mon Nov 09 17:08:48 +0000 2020,vaccine COVID19,,https://twitter.com/DrMadej/status/1325829465973338112,0,1325847820226736128,,,,en,,false,1325829465973338112,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",No thanks #vaccine #COVID19 https://t.co/XscKNbX2tu,https://twitter.com/TruthWarrior81/status/1325847820226736128,Wed Apr 08 09:26:15 +0000 2009,29681215,false,"I want something good to die for, to make it beautiful to live 🏴‍☠️🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧❣ #ThirdWednesday
Contrarian",86653,5333,3972,6,"Rossett, United Kingdom",Samantha,TruthWarrior81,27752,,,false
,Tue Dec 08 21:23:35 +0000 2020,,,,2,1336421186683723776,KristenThometz,1336420535757058048,25448197,en,,,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Pritzker says an anti-vaccination movement existed in Illinois before the coronavirus and the state is trying hard to put the facts out there to address any misinformation/rumors people read on social media.,https://twitter.com/KristenThometz/status/1336421186683723776,Fri Mar 20 03:08:41 +0000 2009,25448197,false,@wttw #news reporter: https://t.co/kjga5e4kbJ @LoyolaChicago and @DePaulU grad. Send story tips to: kthometz@wttw.com,969,1722,1705,79,"Chicago, IL",Kristen Thometz,KristenThometz,6394,,,false
,Mon Nov 16 16:46:36 +0000 2020,,,https://reut.rs/2K8mrUl,2,1328378949362212864,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Biden to spotlight economy, welcomes COVID-19 vaccine progress https://t.co/fXgVBDEwBF",https://twitter.com/Pminn76/status/1328378949362212864,Thu Oct 06 03:55:09 +0000 2011,385787825,false,"Chef, Musician, Vocalist, Guitar Tech, Writer. #BlackLivesMatter #FlipTheSenate #FlushTheTurd #DumpTrumpNov3rd #FreeTheFamilies",76168,19230,12808,24,St. Louis MO,Pedro 🆘🇺🇸...🚫📶🏛. Save🗽,Pminn76,88396,,,false
,Mon Nov 09 18:17:17 +0000 2020,covid19,,https://bit.ly/3n1khUK,2,1325865055074865159,,,,en,,false,,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We’ve rounded up everything you need to know about the exciting announcement from Pfizer this morning suggesting their current vaccine for #covid19 is more than 90% effective against the virus. 

https://t.co/eTMBUya8aa",https://twitter.com/SharecareInc/status/1325865055074865159,Wed Jul 21 17:19:28 +0000 2010,169146823,false,Connecting the many pieces & people that impact your health. #AllTogetherBetter (Nasdaq: $SHCR),7092,46524,1873,641,,Sharecare,SharecareInc,36222,,https://www.sharecare.com/,true
,Mon Nov 23 15:00:02 +0000 2020,G20 coronavirus_vaccines,,https://en.imarabic.com/draft-statement-g20-leaders-promise-to-pay-for-fair-distribution-of-coronavirus-vaccines/,0,1330888847979278337,,,,en,,false,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Draft statement: #G20 leaders promise to pay for fair distribution of #coronavirus_vaccines

https://t.co/803ern8x1j",https://twitter.com/EnImArabic/status/1330888847979278337,Wed Oct 21 12:53:51 +0000 2020,1318898212988661763,false,"Im Arabic; window to the world with Arab eyes
@imarabicnews
@EnImArabic
@FrImArabic
@TrImArabic",4365,13560,347,3,,Im Arabic EN,EnImArabic,2936,,https://en.imarabic.com/,false
,Tue Nov 10 17:13:49 +0000 2020,,https://twitter.com/Keithpoker1/status/1326211473132179463/photo/1,,7,1326211473132179463,,,,en,,false,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Covid-19 vaccines trials update 😂😂 https://t.co/ZlO9BbYg4I,https://twitter.com/Keithpoker1/status/1326211473132179463,Sat Apr 23 21:38:57 +0000 2016,723989560691138561,false,"TRUTHER-Deductive reasoning, equality, fairness, peace, respect and freedom. Not anti vax , just waiting for the trial to end. NO VACCINE PASSPORT",38925,9577,7315,17,Essex England,Keith Truther 🩸🩸🏴󠁧󠁢󠁥󠁮󠁧󠁿🎥📷🥕🥬🥦🌽🍅🥥,Keithpoker1,26718,,,false
,Tue Nov 10 07:14:19 +0000 2020,COVID19,,https://www.telegraph.co.uk/news/2020/11/10/spreading-anti-vaxx-myths-should-made-criminal-offence/,2,1326060602758926337,,,,en,,false,,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","According to ⁦@WHO⁩ SARS-Cov-2 has a 99.87% survival rate.

It’s not about being anti-vax. It’s about calculated risk.

Rushed vaccine vs virus with 99.87% survival.

It’s a no brained for me. I’ll take my chances with #COVID19. https://t.co/EThUEhUSpW",https://twitter.com/AdzStats/status/1326060602758926337,Sat Nov 24 23:36:18 +0000 2012,969009457,false,"Data Driven Opinionated Libertarian. COVID heretic. Lockdowns & masks are a no! 🇬🇧/🇮🇷 - #Bitcoin #CRO #FFTB 🏄‍♂️🏂 free thinker, views are my own #together",32090,18195,785,54,,Adam S.🙂 🇬🇧/🇮🇷,AdzStats,15725,,,false
,Mon Nov 09 23:32:16 +0000 2020,Fauci coronavirus Corona vaccine,https://twitter.com/Simon_Whale/status/1325944326610935809/photo/1,,4,1325944326610935809,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So to get the vaccine you’ve got to be a virgin AND willing to take it up the wrong un

Fuck you #Fauci , No one touches my special place like that I’m saving myself for the right person. I’ll take the lack of smell and taste thank you very much.... #coronavirus #Corona #vaccine https://t.co/anRg7x9akx",https://twitter.com/Simon_Whale/status/1325944326610935809,Tue Dec 01 21:43:24 +0000 2009,93950026,false,"Father to a murdered son, husband to a murdered wife. And I will have my vengeance, in this life or the next.               I tend to tweet at night ....mostly",27813,5151,5659,52,Narnia,Simon Whale ™,Simon_Whale,38952,,http://www.kerfuffle.com,false
,Mon Nov 09 06:42:05 +0000 2020,covid19 SDI2020,https://twitter.com/TheDigitalLand1/status/1325690102677467138/photo/1,http://bit.ly/36zZXVx,1,1325690102677467138,,,,en,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @wef @mikequindazzi @antgrasso @fisher85m
How to distribute a COVID-19 vaccine and build public trust https://t.co/kJPJtjDHW5 #covid19 #SDI2020 https://t.co/vjufe6Quug",https://twitter.com/TheDigitalLand1/status/1325690102677467138,Thu Aug 16 13:55:21 +0000 2018,1030090638723870720,false,Only a Social Channel that tweet about Digital and Emerging Technologies. #AI #IoT #CX #DX,29893,15928,15006,66,web,The Digital Landscape,TheDigitalLand1,27580,,,false
,Fri Nov 20 19:50:06 +0000 2020,volume Covid19 vaccine,,https://ted.europa.eu/udl?uri=TED:NOTICE:506291-2020:TEXT:EN:HTML&tabId=1 https://www.bmj.com/content/371/bmj.m4258/rr,21,1329874681839673346,elleprovocateur,1329873970280222722,23371841,en,,false,,14,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","continued: 

""it is not possible to retrofit the MHRA’s legacy systems to handle the #volume of ADRs [Adverse Drug Reactions] that will be generated by a #Covid19 #vaccine.""

Links:

1. https://t.co/TpLFy31V2T

2. https://t.co/IQmQVrmO8x",https://twitter.com/elleprovocateur/status/1329874681839673346,Sun Mar 08 23:39:20 +0000 2009,23371841,false,"Independent investigative journalist with artistic & intellectual tendencies, who lives and acts with little regard for conventional rules of behaviour.",18553,26881,1329,329,Canada,Cory Morningstar,elleprovocateur,66733,,http://theartofannihilation.com/,false
,Tue Nov 10 14:45:33 +0000 2020,,,https://twitter.com/France24_en/status/1326161204507598851,0,1326174160444411906,,,,en,,false,1326161204507598851,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Rate of recovery from COVID19 is 99.9% why would anyone use a vaccine with a 90% effectiveness rate? https://t.co/1CevQePdn9,https://twitter.com/DougGillespie7/status/1326174160444411906,Wed Oct 09 20:46:08 +0000 2013,1950074210,false,Just an old guy with lots of opinions & too much time on his hands,1028,664,743,2,"Niagara Region, Canada",Doug Gillespie,DougGillespie7,26099,,,false
,Thu Nov 26 16:00:24 +0000 2020,business news,https://twitter.com/nmitch/status/1331991203122999302/photo/1,https://buff.ly/3mbTgOC,0,1331991203122999302,,,,en,,false,,0,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Pfizer's late-stage coronavirus vaccine trial is near complete enrollment with 42,000 volunteers https://t.co/6Q0y2JwDfq #business #news https://t.co/8kvyepFALT",https://twitter.com/nmitch/status/1331991203122999302,Thu Mar 27 20:37:41 +0000 2008,14238519,false,"Multimedia Communications, Journalism, Social Media Influencer, Entrepreneur, Editor, Blogger, Jazz enthusiast",3183,6680,7418,330,USA,Mitch's Muse,nmitch,281588,,,false
,Fri Nov 27 19:00:48 +0000 2020,,,https://stocktwits.com/dubovmm/message/259796795,0,1332398987895328771,,,,en,,false,,0,,,"<a href=""https://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","$PFE 
11/27/2020 | 06:02am EST
share with twitter
share with LinkedIn
share with facebook
By Chester Tay

Malaysia has signed an agreement to procure a Covid-19 vaccine from Pfizer (Malaysia) Sdn. Bhd. to immunize 6.4 million of... https://t.co/7jvgewWwzB",https://twitter.com/dubov_michael/status/1332398987895328771,Wed Sep 26 10:18:25 +0000 2018,1044893948588806145,false,,29,6,50,0,,Donotbullshitme,dubov_michael,695,,,false
,Mon Nov 09 05:07:01 +0000 2020,,,https://www.msn.com/en-us/news/politics/biden-plans-to-move-fast-on-the-pandemic-and-the-economy/ar-BB1aOBl0?ocid=msedgntp,2,1325666178698600448,yesnicksearcy,1325649636300742656,112280016,en,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@yesnicksearcy Biden will ""secure funds for ramping up coronavirus testing, acquiring additional protective equipment such as masks &amp; gowns, &amp; investing $25 billion in vaccine manufacturing &amp; distribution."" You know-things that are already being done by Trump. https://t.co/FJqm9fyS5l",https://twitter.com/alyssasaridvaj/status/1325666178698600448,Sun May 12 18:41:59 +0000 2019,1127645109237891072,false,Hollywood entertainer. Blacklisting is real.,14297,681,926,1,"California, USA",Brandon Lutzgogh,alyssasaridvaj,11808,,,false
,Mon Nov 09 15:54:27 +0000 2020,,,https://twitter.com/seanhannity/status/1325825310181437440,0,1325829110581616641,,,,en,,true,1325825310181437440,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What other garbage and poison is in that vaccine. I would want a list of ingredients and their purpose first! We don’t need vaccines! https://t.co/jIi0VTP1Bd,https://twitter.com/d24592002/status/1325829110581616641,Sun Oct 28 01:03:19 +0000 2012,909242786,false,"Conservative, US Navy vet,proud grandpa and anti Planned Parenthood and stupidity. Go Navy! USS Juneau, USS REASONER My oath never expires.",24837,785,994,1,"Indiana, USA",I identify as having been vaccinated!,d24592002,39310,,,false
,Tue Nov 10 14:51:25 +0000 2020,vaccine HST440,,https://www.npr.org/sections/health-shots/2020/11/08/932793698/hhs-released-more-coronavirus-vaccine-contracts-as-election-results-unfolded,1,1326175637573341186,DrNancyOlivieri,1326175491301257217,965935355492032500,en,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","More from @wallein: ""As with everything else Trump has said in his entire life he’s lied....leading to a very real understandable wariness concerning any announcement by Trump Admin about a #vaccine” 
#HST440
@NPR story here:
https://t.co/KrO5ISMTAO",https://twitter.com/DrNancyOlivieri/status/1326175637573341186,Tue Feb 20 13:05:09 +0000 2018,965935355492032514,false,"#Whistleblower #Prof #Peds #Med #PublicHealth
Legal victories I can’t talk about yet.
Researcher. Veteran vs academic #corruption.
Book + mini-series underway.",10599,5578,3877,41,"Toronto, Ontario",Dr. Nancy Olivieri,DrNancyOlivieri,15206,,https://inthepatientsinterest.org/,false
,Thu Dec 03 14:32:55 +0000 2020,,,https://twitter.com/i/events/1334491764825067520,0,1334505901991075841,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is awesome!
 Obama, Bush and Clinton say they will take the COVID-19 vaccine publicly to gain public trust  https://t.co/rkBuPABngI",https://twitter.com/mamasmaltz3/status/1334505901991075841,Mon May 13 16:07:32 +0000 2013,1425826147,false,"I love Jesus, my husband, and my kids. I love the church, even when I don’t always like the people. Trying to listen more and talk less.",3281,124,486,1,,Cindy,mamasmaltz3,1181,,,false
,Mon Nov 09 15:59:55 +0000 2020,,,https://www.businessinsider.com/pfizer-coronavirus-vaccine-data-likely-not-coming-in-october-ceo-says-2020-10?amp&__twitter_impression=true,0,1325830486518882304,DanCrenshawTX,1325812011742064640,930552552302792700,en,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@DanCrenshawTX You lie. Pfizer refused government funding because Trump (and you) politicize everything. I trust Pfizer and I’ll wait for vaccine approval. I don’t trust an administration that lies and can’t differentiate between a hotel and a landscape company.
https://t.co/yXCCo3KGgT",https://twitter.com/ForDemocracy20/status/1325830486518882304,Mon Dec 05 19:59:10 +0000 2016,805864106448261121,false,I created this twitter account as a way to respond to DJT. Daughter of a WWII vet. Defender of a free press. “All men and women are created equal.”,70004,470,939,1,,LM,ForDemocracy20,39976,,,false
,Tue Nov 10 02:55:30 +0000 2020,,,https://twitter.com/covid19nz/status/1325975807857025030,4,1325995469223329792,,,,en,,false,1325975807857025030,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",This is why the lockdown and border closures were worthwhile - buying time can get you to a vaccine. https://t.co/p6YoiikJvn,https://twitter.com/hautanagirl/status/1325995469223329792,Tue Mar 17 22:48:49 +0000 2009,24973287,false,,2233,121,332,3,"Wellington City, New Zealand",Emma Levy,hautanagirl,664,,,false
,Mon Nov 09 16:39:03 +0000 2020,vaccine COVID19 COVID lockdown2uk,,,0,1325840336967639041,newsthump,1325794458366062594,21185021,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@newsthump The world's full of fuckwits, if they believe the #vaccine has secret Bill Gates chips to track and control you in it. The phone you carry and the adverts targeted at you already do that. Show us the whistleblower that disclosed the information. #COVID19 #COVID #lockdown2uk",https://twitter.com/Andy_T_/status/1325840336967639041,Wed Feb 10 10:54:57 +0000 2016,4894604037,false,"I don't do empathy for criminals and some others, or stupidity that deserves a Darwin Award.
Ex Conservative voter, now a Reform party supporter.",6160,139,17,24,,Andy T,Andy_T_,23616,,,false
,Tue Nov 17 14:51:54 +0000 2020,,,,2,1328712474120630274,,,,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Moderna reports its COVID-19 vaccine is 94.5% effective in first data from Phase 3 trial.,https://twitter.com/PopTalksHQ/status/1328712474120630274,Fri Dec 01 16:08:45 +0000 2017,936628141568806912,false,"𝐋𝐢𝐤𝐞 𝐚 𝐃𝐢𝐚𝐫𝐲, but for Pop Culture, Fashion, Music, Tech & Everything In Between Cool | 𝐃𝐌 𝐟𝐨𝐫 𝐂𝐨𝐧𝐭𝐚𝐜𝐭 𝐚𝐧𝐝 𝐏𝐫𝐨𝐦𝐨𝐭𝐢𝐨𝐧𝐬.",84,63588,71211,31,Nigeria,The Cool Stuff Lives Here,PopTalksHQ,9425,,,false
,Tue Nov 17 18:22:08 +0000 2020,,,https://www.today.com/health/dolly-parton-helping-fund-coronavirus-vaccine-i-just-wanted-do-t199385,6,1328765378462240769,,,,en,,false,,5,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",💜💜💜 ⁦@DollyParton⁩ on helping to fund the coronavirus vaccine: I just wanted 'to do good’ https://t.co/TRZbfjYvz1,https://twitter.com/tommy_geraci_/status/1328765378462240769,Fri Apr 17 23:49:00 +0000 2009,32668095,false,#SocialTV #Entertainment #mentalhealth #Music #TV #redcarpet #popculture #film #Eastsiders #NOH8 #Creator #Host #SocialGood #Producer #LGBTQ #podcast #strategy,64963,32903,18170,1184,"West Hollywood, CA",Tommy Geraci,tommy_geraci_,263297,,https://linktr.ee/teeco71,false
,Mon Nov 23 11:41:13 +0000 2020,,https://twitter.com/CarlDeff/status/1330838813954945024/photo/1,https://www.fox6now.com/news/astrazeneca-says-covid-19-vaccine-highly-effective-prevention,6,1330838813954945024,,,,en,,false,,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NEW TODAY: A third drug company, AstraZeneca, reports its COVID-19 vaccine is also ""highly effective"" in late-stage trials. One key difference, this vaccine doesn't need to be stored at ultra-cold temperatures -- unlike vaccines from Pfizer and Moderna.
https://t.co/vAaIefdKAs https://t.co/42VPwd0tj3",https://twitter.com/CarlDeff/status/1330838813954945024,Wed May 27 17:43:26 +0000 2009,42933865,false,Anchor and reporter for @fox6now and @fox6wakeup. Northwestern grad. Ultimate Frisbee enthusiast. Have something I should check out in Milwaukee? Let me know!,185,3160,279,84,"Milwaukee, WI",Carl Deffenbaugh,CarlDeff,17846,,http://fox6now.com/author/cdeffenbaugh/,true
,Mon Nov 09 12:18:22 +0000 2020,,,https://www.washingtonpost.com/health/2020/11/09/pfizer-coronavirus-vaccine-effective/,709,1325774733498085378,,,,en,,false,,72,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fingers crossed:
Pfizer’s coronavirus vaccine is more than 90 percent effective in first analysis, company reports
By Carolyn Y. Johnson

https://t.co/nicbtALqan",https://twitter.com/jadler1969/status/1325774733498085378,Sun Jun 13 13:44:27 +0000 2010,155214257,false,"Father, Husband, LawProf, guy with opinions; @chkbal co-founder; Law before policy before politics; Philly sports always; 
""the cowbell of Twitter""-N. Schulz",108154,23136,1270,500,CWRU School of Law,Jonathan H. Adler,jadler1969,98999,,http://reason.com/people/jonathan-adler/all,true
,Mon Nov 09 22:32:20 +0000 2020,CovidVaccine,,https://thenewdaily.com.au/news/coronavirus/2020/11/10/pfizer-biontech-vaccine/,0,1325929243574853634,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fingers crossed.  #CovidVaccine
Pfizer says coronavirus vaccine more than 90% effective | The New Daily https://t.co/VNk4abKXlJ",https://twitter.com/macdonald_julie/status/1325929243574853634,Fri Dec 09 00:34:55 +0000 2011,432064754,false,"Assistant Secretary, Housing Trust Tenants Association. WOWSafe Domestic Violence member. Govt relations, media & housing advocate. ALP & PAFC.
Fibromyalgia.",56879,1825,1935,66,"Adelaide, South Australia",Julie Macdonald.,macdonald_julie,76271,,,false
,Tue Nov 10 03:02:11 +0000 2020,,,https://twitter.com/CBCAlerts/status/1325847926661320705,8,1325997150296281094,,,,en,"Montréal, Québec",false,1325847926661320705,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If vaccines are available for my 30th birthday I will fucking cry like an infant child https://t.co/LnRnXKK50Q,https://twitter.com/TefferBear/status/1325997150296281094,Wed Mar 06 22:07:02 +0000 2013,1247364728,false,"producer & host of @yapodcast, host & producer on @nobadfoodpod. occasionally writing. costumes and apples. genderfluid nonsense, they/them.",107267,454,249,3,"Montréal, Québec",soil gremlin,TefferBear,25249,,http://patreon.com/yapodcast,false
,Wed Nov 18 15:25:19 +0000 2020,,,https://twitter.com/NBCNews/status/1329028397159342082,0,1329083269594324995,,,,en,,false,1329028397159342082,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is great news but don’t expect to be able to walk into CVS anytime soon to get this vaccine. https://t.co/goa9wlVIEo,https://twitter.com/PhillippBrown/status/1329083269594324995,Mon Jan 13 02:40:40 +0000 2014,2288986884,false,"M.S. Microbiology, PhD Student #GoPack 🐺 #Ballislife 🏀",9065,87,182,3,"Raleigh, NC",Phillip,PhillippBrown,4178,,,false
,Mon Nov 09 05:52:31 +0000 2020,,,https://www.indiatoday.in/coronavirus-outbreak/story/coronavirus-vaccine-update-brazil-protests-bharat-biotech-covaxin-launch-news-1737142-2020-11-02,0,1325677628871696385,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","India Today: Coronavirus vaccine update: Bharat Biotech plans mid-2021 launch for Covaxin, protests in Brazil against Chinese vaccine.
https://t.co/obPqMyO5vs

via @GoogleNews",https://twitter.com/DEBARUNSAHA9/status/1325677628871696385,Fri Jul 03 11:55:59 +0000 2020,1279021008154812416,false,Patriotic Man🇮🇳💪🏼Jai Hind 🇮🇳💪🏼👊🏼🔱🕉️⚔️🛡️☠️!,920,31,187,0,"Bengaluru, India",DEBARUN SAHA,DEBARUNSAHA9,36194,,,false
,Mon Nov 09 19:16:04 +0000 2020,,,https://24x7newsguru.com/2020/11/09/will-take-covid-19-vaccine-first-to-ease-out-safety-concerns-pfizer-ceo/,0,1325879850075303936,,,,en,,false,,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Will take Covid-19 vaccine first to ease out safety concerns: Pfizer CEO https://t.co/YmULKegID8,https://twitter.com/24x7newsguru/status/1325879850075303936,Mon May 25 17:19:47 +0000 2020,1264969388333117440,false,The Real Time News - All types news available at one place!,0,28,1,1,India,24X7 News Guru,24x7newsguru,78544,,,false
,Tue Nov 10 14:50:50 +0000 2020,,,,7,1326175489262821377,PFoster68,1326173419088523264,1214129179299467300,en,,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PFoster68 @simondolan &amp; 99.7% will recover from if infected without need for any hospital intervention whatsoever..why do we need a vaccine? We don't! We have good treatments now.
A test for Covid19 would be better served...PCR is not a test for Covid19.
Isn't there a criteria for justifying vaccines?",https://twitter.com/shirleyjones999/status/1326175489262821377,Sat Jun 25 00:47:45 +0000 2011,323543239,false,Just someone who cares about people & the planet...,75333,1024,386,3,,shirley jones,shirleyjones999,86262,,,false
,Mon Nov 09 08:19:24 +0000 2020,,,https://en.sun.mv/63892,2,1325714592715206657,,,,en,,false,,0,,,"<a href=""http://www.sun.mv"" rel=""nofollow"">SunOnline</a>","Finance Minister: Budget offers room to procure COVID-19 vaccines, if available https://t.co/VLdKXat3NJ",https://twitter.com/sunbrk/status/1325714592715206657,Mon Nov 29 05:17:54 +0000 2010,220906523,false,"Sun Online delivers the latest breaking news and information from Maldives and around the world.
https://t.co/zWqltchiJJ",92,130393,381,262,"Maldives, Male'",sun.mv,sunbrk,174947,,https://sun.mv/,true
,Wed Nov 18 23:14:54 +0000 2020,,,https://www.nytimes.com/2020/11/17/health/coronavirus-immunity.html#click=https://t.co/Rtit4Uscbf,0,1329201444977831937,llcoolj,1328575048001744897,19330043,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@llcoolj Masks don't work and we don't need vaccines because immune response is actually fabulous with this virus.

So, LL, how can you advocate for lockdowns and unconstitutional mandates that lead to suicide, ODs, substance abuse, homelessness, economic crisis?

https://t.co/Kf5lawjCNN",https://twitter.com/LittleTittle1/status/1329201444977831937,Mon Oct 29 00:15:38 +0000 2018,1056701054648270850,false,"ALL LIVES MATTER, FROM CONCEPTION TO DEATH! Creativity is key!
Pronouns: Mom/Mommy/Mother
 #AnarchoCapitalist #AllLivesMatter #strongertogether",30914,923,1563,1,Central Kanuckistan ,Variant # Foxtrot Uniform Charlie Kilo UNIFORM!,LittleTittle1,25473,,https://sway.office.com/8HH2OWuyT4iJJSvv?ref=Link&loc=play,false
,Mon Nov 09 05:36:56 +0000 2020,,,https://www.theguardian.com/uk-news/2020/nov/08/uks-coronavirus-vaccine-taskforce-chief-faces-questions-over-biotech-fund?utm_term=Autofeed&empty_empty&utm_campaign=NotEchobox&utm_medium=Social&query_empty&query_mixed=lots%20of%20whitespace&query_whitespace&utm_source=Twitter&Echobox=1604882473#fragment_whitespace&test=1&same_name_as_other=456&fragment_empty,0,1325673710129385472,,,,en,,false,,0,,,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",UK's coronavirus vaccine taskforce chief faces questions over biotech fund https://t.co/MJZkM79FlN,https://twitter.com/NEWS_by_Larry/status/1325673710129385472,Mon Jan 23 16:26:22 +0000 2017,823567562877390848,false,"I'm Larry, an AI that helps publishers curate pages not too different from this one. Very much looking forward to whatever's next...",6,63,8,3,,News by Larry,NEWS_by_Larry,54443,,,false
,Fri Nov 13 22:32:50 +0000 2020,,,https://twitter.com/CNBC/status/1327363715050721285,0,1327378919838916610,,,,en,,false,1327363715050721285,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trump says coronavirus vaccine won't be delivered to New York “until we have authorization [from Cuomo] to do so”.

Shameless liars here👇 https://t.co/Fin7CVzQWh",https://twitter.com/spine1692/status/1327378919838916610,Wed Jan 03 06:34:47 +0000 2018,948442499797934081,false,teach math and science,254752,1047,1907,1,Volunteer State,very thankful mumzie,spine1692,57939,,,false
